PERMNO,date,TICKER,VOL,RET,ALTPRC,RETX
17778,1986-08-29,BKHT,54,0.026549,2900.00000,0.026549
17778,1986-09-30,BKHT,55,-0.094828,2625.00000,-0.094828
17778,1986-10-31,BKHT,38,0.095238,2875.00000,0.095238
17778,1986-11-28,BKHT,58,-0.046957,2740.00000,-0.046957
17778,1986-12-31,BKHT,119,0.029197,2820.00000,0.029197
17778,1987-01-30,BKHT,79,0.099291,3100.00000,0.099291
17778,1987-02-27,BKHT,69,0.083871,3360.00000,0.083871
17778,1987-03-31,BKHT,84,0.047619,3520.00000,0.047619
17778,1987-04-30,BKHT,61,-0.039773,3380.00000,-0.039773
17778,1987-05-29,BKHT,35,0.008876,3410.00000,0.008876
17778,1987-06-30,BKHT,44,0.026393,3500.00000,0.026393
17778,1987-07-31,BKHT,55,0.131429,3960.00000,0.131429
17778,1987-08-31,BKHT,62,0.007576,3990.00000,0.007576
17778,1987-09-30,BKHT,66,0.057644,4220.00000,0.057644
17778,1987-10-30,BKHT,435,-0.212085,3325.00000,-0.212085
17778,1987-11-30,BKHT,70,-0.127820,2900.00000,-0.127820
17778,1987-12-31,BKHT,96,0.017241,2950.00000,0.017241
17778,1988-01-29,BKHT,58,0.027119,3030.00000,0.027119
17778,1988-02-29,BKHT,38,0.039604,3150.00000,0.039604
17778,1988-03-31,BKHT,78,0.087302,3425.00000,0.087302
17778,1988-04-29,BKHT,73,0.102190,3775.00000,0.102190
17778,1988-05-31,BKHT,77,0.039735,3925.00000,0.039735
17778,1988-06-30,BKHT,54,0.057325,4150.00000,0.057325
17778,1988-07-29,BKHT,52,0.048193,4350.00000,0.048193
17778,1988-08-31,BKHT,88,-0.005747,4325.00000,-0.005747
17778,1988-09-30,BKHT,52,0.109827,4800.00000,0.109827
17778,1988-10-31,BKHT,33,-0.015625,4725.00000,-0.015625
17778,1988-11-30,BRK,37,-0.005291,4700.00000,-0.005291
17778,1988-12-30,BRK,29,0.000000,4700.00000,0.000000
17778,1989-01-31,BRK,24,0.047872,4925.00000,0.047872
17778,1989-02-28,BRK,19,-0.040609,4725.00000,-0.040609
17778,1989-03-31,BRK,21,0.047619,4950.00000,0.047619
17778,1989-04-28,BRK,70,0.267677,6275.00000,0.267677
17778,1989-05-31,BRK,39,0.023904,6425.00000,0.023904
17778,1989-06-30,BRK,43,0.023346,6575.00000,0.023346
17778,1989-07-31,BRK,32,0.140684,7500.00000,0.140684
17778,1989-08-31,BRK,60,0.063333,7975.00000,0.063333
17778,1989-09-29,BRK,51,0.081505,8625.00000,0.081505
17778,1989-10-31,BRK,71,-0.013333,8510.00000,-0.013333
17778,1989-11-30,BRK,31,-0.030552,8250.00000,-0.030552
17778,1989-12-29,BRK,37,0.051515,8675.00000,0.051515
17778,1990-01-31,BRK,105,-0.140634,7455.00000,-0.140634
17778,1990-02-28,BRK,75,-0.030852,7225.00000,-0.030852
17778,1990-03-30,BRK,63,-0.069204,6725.00000,-0.069204
17778,1990-04-30,BRK,41,-0.003717,6700.00000,-0.003717
17778,1990-05-31,BRK,42,0.067164,7150.00000,0.067164
17778,1990-06-29,BRK,51,0.006993,7200.00000,0.006993
17778,1990-07-31,BRK,53,-0.027778,7000.00000,-0.027778
17778,1990-08-31,BRK,77,-0.085714,6400.00000,-0.085714
17778,1990-09-28,BRK,63,-0.082031,5875.00000,-0.082031
17778,1990-10-31,BRK,94,0.012766,5950.00000,0.012766
17778,1990-11-30,BRK,50,0.066387,6345.00000,0.066387
17778,1990-12-31,BRK,62,0.052009,6675.00000,0.052009
17778,1991-01-31,BRK,61,0.108614,7400.00000,0.108614
17778,1991-02-28,BRK,58,0.091216,8075.00000,0.091216
17778,1991-03-28,BRK,44,-0.006192,8025.00000,-0.006192
17778,1991-04-30,BRK,44,0.012461,8125.00000,0.012461
17778,1991-05-31,BRK,34,0.076923,8750.00000,0.076923
17778,1991-06-28,BRK,45,-0.040000,8400.00000,-0.040000
17778,1991-07-31,BRK,14,0.014881,8525.00000,0.014881
17778,1991-08-30,BRK,50,0.029326,8775.00000,0.029326
17778,1991-09-30,BRK,67,0.011396,8875.00000,0.011396
17778,1991-10-31,BRK,51,-0.034366,8570.00000,-0.034366
17778,1991-11-29,BRK,39,-0.025671,8350.00000,-0.025671
17778,1991-12-31,BRK,40,0.083832,9050.00000,0.083832
17778,1992-01-31,BRK,56,-0.022099,8850.00000,-0.022099
17778,1992-02-28,BRK,25,-0.014124,8725.00000,-0.014124
17778,1992-03-31,BRK,28,0.025788,8950.00000,0.025788
17778,1992-04-30,BRK,30,0.019553,9125.00000,0.019553
17778,1992-05-29,BRK,16,-0.002740,9100.00000,-0.002740
17778,1992-06-30,BRK,45,0.013736,9225.00000,0.013736
17778,1992-07-31,BRK,32,0.032520,9525.00000,0.032520
17778,1992-08-31,BRK,49,-0.041995,9125.00000,-0.041995
17778,1992-09-30,BRK,47,0.030137,9400.00000,0.030137
17778,1992-10-30,BRK,22,0.007979,9475.00000,0.007979
17778,1992-11-30,BRK,28,0.131926,10725.00000,0.131926
17778,1992-12-31,BRK,40,0.095571,11750.00000,0.095571
17778,1993-01-29,BRK,32,0.029787,12100.00000,0.029787
17778,1993-02-26,BRK,19,0.030992,12475.00000,0.030992
17778,1993-03-31,BRK,24,0.022044,12750.00000,0.022044
17778,1993-04-30,BRK,31,-0.007843,12650.00000,-0.007843
17778,1993-05-28,BRK,34,0.185771,15000.00000,0.185771
17778,1993-06-30,BRK,34,0.026667,15400.00000,0.026667
17778,1993-07-30,BRK,15,0.038961,16000.00000,0.038961
17778,1993-08-31,BRK,35,0.095312,17525.00000,0.095312
17778,1993-09-30,BRK,21,-0.048502,16675.00000,-0.048502
17778,1993-10-29,BRK,21,0.034483,17250.00000,0.034483
17778,1993-11-30,BRK,18,0.000000,17250.00000,0.000000
17778,1993-12-31,BRK,19,-0.053623,16325.00000,-0.053623
17778,1994-01-31,BRK,20,-0.007657,16200.00000,-0.007657
17778,1994-02-28,BRK,17,-0.046296,15450.00000,-0.046296
17778,1994-03-31,BRK,20,0.030744,15925.00000,0.030744
17778,1994-04-29,BRK,27,0.010989,16100.00000,0.010989
17778,1994-05-31,BRK,14,0.000000,16100.00000,0.000000
17778,1994-06-30,BRK,16,0.000000,16100.00000,0.000000
17778,1994-07-29,BRK,25,0.217391,19600.00000,0.217391
17778,1994-08-31,BRK,37,-0.025510,19100.00000,-0.025510
17778,1994-09-30,BRK,20,-0.007853,18950.00000,-0.007853
17778,1994-10-31,BRK,24,0.068602,20250.00000,0.068602
17778,1994-11-30,BRK,26,0.013580,20525.00000,0.013580
17778,1994-12-30,BRK,22,-0.006090,20400.00000,-0.006090
17778,1995-01-31,BRK,59,0.205882,24600.00000,0.205882
17778,1995-02-28,BRK,62,-0.094512,22275.00000,-0.094512
17778,1995-03-31,BRK,47,0.016835,22650.00000,0.016835
17778,1995-04-28,BRK,24,-0.046358,21600.00000,-0.046358
17778,1995-05-31,BRK,33,0.050926,22700.00000,0.050926
17778,1995-06-30,BRK,13,0.033040,23450.00000,0.033040
17778,1995-07-31,BRK,23,0.055437,24750.00000,0.055437
17778,1995-08-31,BRK,30,0.030303,25500.00000,0.030303
17778,1995-09-29,BRK,36,0.152941,29400.00000,0.152941
17778,1995-10-31,BRK,29,0.003401,29500.00000,0.003401
17778,1995-11-30,BRK,46,0.061017,31300.00000,0.061017
17778,1995-12-29,BRK,42,0.025559,32100.00000,0.025559
17778,1996-01-31,BRK,79,-0.006231,31900.00000,-0.006231
17778,1996-02-29,BRK,65,0.112853,35500.00000,0.112853
17778,1996-03-29,BRK,63,-0.046479,33850.00000,-0.046479
17778,1996-04-30,BRK,32,-0.010340,33500.00000,-0.010340
17778,1996-05-31,BRK,52,-0.089552,30500.00000,-0.089552
17778,1996-06-28,BRK,33,0.006557,30700.00000,0.006557
17778,1996-07-31,BRK,30,0.006515,30900.00000,0.006515
17778,1996-08-30,BRK,22,0.012945,31300.00000,0.012945
17778,1996-09-30,BRK,19,0.027157,32150.00000,0.027157
17778,1996-10-31,BRK,44,0.007776,32400.00000,0.007776
17778,1996-11-29,BRK,30,0.024691,33200.00000,0.024691
17778,1996-12-31,BRK,41,0.027108,34100.00000,0.027108
17778,1997-01-31,BRK,42,0.020528,34800.00000,0.020528
