PERMNO,date,TICKER,VOL,RET,ALTPRC,RETX
83541,2009-10-30,ONXX,359564,-0.112446,26.60000,-0.112446
83541,2009-11-30,ONXX,183673,0.075564,28.61000,0.075564
83541,2009-12-31,ONXX,154592,0.025516,29.34000,0.025516
83541,2010-01-29,ONXX,138692,-0.019768,28.76000,-0.019768
83541,2010-02-26,ONXX,177036,-0.034771,27.76000,-0.034771
83541,2010-03-31,ONXX,208179,0.090778,30.28000,0.090778
83541,2010-04-30,ONXX,205873,-0.046565,28.87000,-0.046565
83541,2010-05-28,ONXX,305276,-0.227918,22.29000,-0.227918
83541,2010-06-30,ONXX,229489,-0.031404,21.59000,-0.031404
83541,2010-07-30,ONXX,337110,0.204261,26.00000,0.204261
83541,2010-08-31,ONXX,196515,-0.073462,24.09000,-0.073462
83541,2010-09-30,ONXX,140013,0.095060,26.38000,0.095060
83541,2010-10-29,ONXX,211403,0.017058,26.83000,0.017058
83541,2010-11-30,ONXX,214327,0.097652,29.45000,0.097652
83541,2010-12-31,ONXX,203281,0.251952,36.87000,0.251952
83541,2011-01-31,ONXX,131450,-0.042989,35.28500,-0.042989
83541,2011-02-28,ONXX,92676,-0.001275,35.24000,-0.001275
83541,2011-03-31,ONXX,137953,-0.001703,35.18000,-0.001703
83541,2011-04-29,ONXX,163826,0.067936,37.57000,0.067936
83541,2011-05-31,ONXX,241060,0.129891,42.45000,0.129891
83541,2011-06-30,ONXX,178154,-0.168433,35.30000,-0.168433
83541,2011-07-29,ONXX,146330,-0.065722,32.98000,-0.065722
83541,2011-08-31,ONXX,263513,0.031837,34.03000,0.031837
83541,2011-09-30,ONXX,150929,-0.118131,30.01000,-0.118131
83541,2011-10-31,ONXX,354277,0.363879,40.93000,0.363879
83541,2011-11-30,ONXX,342889,0.077449,44.10000,0.077449
83541,2011-12-30,ONXX,316743,-0.003401,43.95000,-0.003401
90319,2004-09-30,GOOG,1066083,0.265996,129.60001,0.265996
90319,2004-10-29,GOOG,2580994,0.470988,190.64000,0.470988
90319,2004-11-30,GOOG,2788008,-0.045426,181.98000,-0.045426
90319,2004-12-31,GOOG,1457027,0.059402,192.78999,0.059402
90319,2005-01-31,GOOG,2049127,0.014679,195.62000,0.014679
90319,2005-02-28,GOOG,3270253,-0.039004,187.99001,-0.039004
90319,2005-03-31,GOOG,1729960,-0.039789,180.50999,-0.039789
90319,2005-04-29,GOOG,2287125,0.218769,220.00000,0.218769
90319,2005-05-31,GOOG,2550630,0.260318,277.26999,0.260318
90319,2005-06-30,GOOG,3933185,0.060879,294.14999,0.060879
90319,2005-07-29,GOOG,2074660,-0.021724,287.76001,-0.021724
90319,2005-08-31,GOOG,1437427,-0.006116,286.00000,-0.006116
90319,2005-09-30,GOOG,1706402,0.106503,316.45999,0.106503
90319,2005-10-31,GOOG,1943227,0.175946,372.14001,0.175946
90319,2005-11-30,GOOG,2122959,0.088065,404.91251,0.088065
90319,2005-12-30,GOOG,1995561,0.024567,414.85999,0.024567
90319,2006-01-31,GOOG,3005793,0.042906,432.66010,0.042906
90319,2006-02-28,GOOG,2980687,-0.161883,362.62000,-0.161883
90319,2006-03-31,GOOG,3085112,0.075506,390.00000,0.075506
90319,2006-04-28,GOOG,1860789,0.071641,417.94000,0.071641
90319,2006-05-31,GOOG,1751990,-0.110351,371.82001,-0.110351
90319,2006-06-30,GOOG,1429713,0.127777,419.32999,0.127777
90319,2006-07-31,GOOG,1283161,-0.078053,386.60001,-0.078053
90319,2006-08-31,GOOG,1073442,-0.020874,378.53000,-0.020874
90319,2006-09-29,GOOG,1220121,0.061739,401.89999,0.061739
90319,2006-10-31,GOOG,1591003,0.185345,476.39001,0.185345
90319,2006-11-30,GOOG,1185340,0.017675,484.81000,0.017675
90319,2006-12-29,GOOG,921713,-0.050185,460.48001,-0.050185
90319,2007-01-31,GOOG,1251505,0.089081,501.50000,0.089081
90319,2007-02-28,GOOG,1142896,-0.103789,449.45001,-0.103789
90319,2007-03-30,GOOG,1183525,0.019379,458.16000,0.019379
90319,2007-04-30,GOOG,934070,0.028855,471.38000,0.028855
90319,2007-05-31,GOOG,1010372,0.056279,497.90900,0.056279
90319,2007-06-29,GOOG,1294012,0.049790,522.70007,0.049790
90319,2007-07-31,GOOG,1169390,-0.024297,510.00000,-0.024297
90319,2007-08-31,GOOG,888128,0.010294,515.25000,0.010294
90319,2007-09-28,GOOG,695757,0.100961,567.27002,0.100961
90319,2007-10-31,GOOG,1555578,0.246320,707.00000,0.246320
90319,2007-11-30,GOOG,1715504,-0.019802,693.00000,-0.019802
90319,2007-12-31,GOOG,849369,-0.002193,691.47998,-0.002193
90319,2008-01-31,GOOG,1578814,-0.183924,564.29999,-0.183924
90319,2008-02-29,GOOG,1773771,-0.165019,471.17999,-0.165019
90319,2008-03-31,GOOG,1457614,-0.065177,440.47000,-0.065177
90319,2008-04-30,GOOG,1433911,0.303812,574.28998,0.303812
90319,2008-05-30,GOOG,1046111,0.020042,585.79999,0.020042
90319,2008-06-30,GOOG,938537,-0.101366,526.41998,-0.101366
90319,2008-07-31,GOOG,1037605,-0.100053,473.75000,-0.100053
90319,2008-08-29,GOOG,688428,-0.022079,463.29001,-0.022079
90319,2008-09-30,GOOG,1399122,-0.135488,400.51999,-0.135488
90319,2008-10-31,GOOG,1996126,-0.102766,359.35999,-0.102766
90319,2008-11-28,GOOG,1581598,-0.184773,292.95999,-0.184773
90319,2008-12-31,GOOG,1146900,0.050143,307.64999,0.050143
90319,2009-01-30,GOOG,1162305,0.100374,338.53000,0.100374
90319,2009-02-27,GOOG,1222911,-0.001595,337.98999,-0.001595
90319,2009-03-31,GOOG,1230393,0.029794,348.06000,0.029794
90319,2009-04-30,GOOG,940963,0.137649,395.97000,0.137649
90319,2009-05-29,GOOG,610203,0.053691,417.23001,0.053691
90319,2009-06-30,GOOG,749067,0.010450,421.59000,0.010450
90319,2009-07-31,GOOG,777709,0.050903,443.04999,0.050903
90319,2009-08-31,GOOG,527920,0.042027,461.67001,0.042027
90319,2009-09-30,GOOG,549698,0.074036,495.85001,0.074036
90319,2009-10-30,GOOG,828187,0.081214,536.12000,0.081214
90319,2009-11-30,GOOG,450233,0.087443,583.00000,0.087443
90319,2009-12-31,GOOG,463338,0.063430,619.97998,0.063430
90319,2010-01-29,GOOG,961972,-0.145224,529.94397,-0.145224
90319,2010-02-26,GOOG,563320,-0.005933,526.79999,-0.005933
90319,2010-03-31,GOOG,891407,0.076538,567.12000,0.076538
90319,2010-04-30,GOOG,780591,-0.073044,525.69501,-0.073044
90319,2010-05-28,GOOG,875601,-0.076213,485.63000,-0.076213
90319,2010-06-30,GOOG,656011,-0.083767,444.95001,-0.083767
90319,2010-07-30,GOOG,750695,0.089673,484.85001,0.089673
90319,2010-08-31,GOOG,574652,-0.071837,450.01999,-0.071837
90319,2010-09-30,GOOG,641563,0.168370,525.78998,0.168370
90319,2010-10-29,GOOG,852522,0.167196,613.70001,0.167196
90319,2010-11-30,GOOG,633236,-0.094492,555.71002,-0.094492
90319,2010-12-31,GOOG,455652,0.068849,593.96997,0.068849
90319,2011-01-31,GOOG,647887,0.010758,600.35999,0.010758
90319,2011-02-28,GOOG,471293,0.021720,613.40002,0.021720
90319,2011-03-31,GOOG,657025,-0.043430,586.76001,-0.043430
90319,2011-04-29,GOOG,756677,-0.072704,544.09998,-0.072704
90319,2011-05-31,GOOG,500758,-0.027715,529.02002,-0.027715
90319,2011-06-30,GOOG,647748,-0.042796,506.38000,-0.042796
90319,2011-07-29,GOOG,870970,0.192168,603.69000,0.192168
90319,2011-08-31,GOOG,1147218,-0.103911,540.96002,-0.103911
90319,2011-09-30,GOOG,631252,-0.047915,515.03998,-0.047915
90319,2011-10-31,GOOG,834398,0.150668,592.64001,0.150668
90319,2011-11-30,GOOG,645906,0.011390,599.39001,0.011390
90319,2011-12-30,GOOG,589093,0.077596,645.90002,0.077596
